-2.572922706604003906e+00,-2.088890790939331055e+00,-1.561654925346374512e+00,-1.200003623962402344e+00,-1.172365784645080566e+00,-1.501945257186889648e+00,-2.021881341934204102e+00,-2.474147319793701172e+00,-2.687972545623779297e+00,-2.666289567947387695e+00,-2.503841400146484375e+00,-2.252239227294921875e+00,-1.889011859893798828e+00,-1.392479419708251953e+00,-7.911243438720703125e-01,-1.213883608579635620e-01,6.203673481941223145e-01,1.437519431114196777e+00,2.255839586257934570e+00,2.937558412551879883e+00,3.396926879882812500e+00,3.675613880157470703e+00,3.873846292495727539e+00,4.020699977874755859e+00,4.049967765808105469e+00,3.910545825958251953e+00,3.665971279144287109e+00,3.456050872802734375e+00,3.371633529663085938e+00,3.394058227539062500e+00,3.456363201141357422e+00,3.534644365310668945e+00,3.662898778915405273e+00,3.875132799148559570e+00,4.156234264373779297e+00,4.447108268737792969e+00,4.677665710449218750e+00,4.789443969726562500e+00,4.745402336120605469e+00,4.539095878601074219e+00,4.198360443115234375e+00,3.773898839950561523e+00,3.322899341583251953e+00,2.904448509216308594e+00,2.581126689910888672e+00,2.405444622039794922e+00,2.388250350952148438e+00,2.472564458847045898e+00,2.534893989562988281e+00,2.417200326919555664e+00,1.984888911247253418e+00,1.200391173362731934e+00,1.744740754365921021e-01,-8.627417087554931641e-01,-1.683243513107299805e+00,-2.192744016647338867e+00,-2.457872390747070312e+00,-2.608758687973022461e+00,-2.722523689270019531e+00,-2.797872781753540039e+00,-2.810306072235107422e+00,-2.750961542129516602e+00,-2.607484102249145508e+00,-2.348610877990722656e+00
-2.537167549133300781e+00,-2.220765590667724609e+00,-1.987162232398986816e+00,-1.960800886154174805e+00,-2.175678730010986328e+00,-2.543932437896728516e+00,-2.902935504913330078e+00,-3.118430376052856445e+00,-3.164602756500244141e+00,-3.108049392700195312e+00,-3.010441780090332031e+00,-2.853150844573974609e+00,-2.565174102783203125e+00,-2.112643241882324219e+00,-1.532847285270690918e+00,-8.734730482101440430e-01,-1.319941580295562744e-01,7.064527869224548340e-01,1.578774571418762207e+00,2.340569257736206055e+00,2.884352445602416992e+00,3.239306688308715820e+00,3.514552593231201172e+00,3.746026992797851562e+00,3.842988729476928711e+00,3.711210250854492188e+00,3.402516365051269531e+00,3.103183031082153320e+00,2.975535869598388672e+00,3.041298627853393555e+00,3.222755432128906250e+00,3.454401254653930664e+00,3.717231750488281250e+00,3.985457181930541992e+00,4.197317600250244141e+00,4.305147647857666016e+00,4.330639839172363281e+00,4.343826293945312500e+00,4.395573139190673828e+00,4.488848209381103516e+00,4.601907730102539062e+00,4.704650402069091797e+00,4.750501632690429688e+00,4.697433471679687500e+00,4.572603702545166016e+00,4.489063739776611328e+00,4.533756732940673828e+00,4.610316276550292969e+00,4.429807662963867188e+00,3.715829372406005859e+00,2.447411537170410156e+00,8.994108438491821289e-01,-5.543761253356933594e-01,-1.674368858337402344e+00,-2.423553228378295898e+00,-2.873957395553588867e+00,-3.102349758148193359e+00,-3.171333551406860352e+00,-3.152724981307983398e+00,-3.114234447479248047e+00,-3.071987152099609375e+00,-2.974632740020751953e+00,-2.749829292297363281e+00,-2.372821807861328125e+00
-1.922855615615844727e+00,-1.843411326408386230e+00,-1.999370932579040527e+00,-2.349587917327880859e+00,-2.724065780639648438e+00,-2.956510066986083984e+00,-3.011340856552124023e+00,-2.975691795349121094e+00,-2.943647861480712891e+00,-2.928941249847412109e+00,-2.877618551254272461e+00,-2.724479913711547852e+00,-2.418166875839233398e+00,-1.923084497451782227e+00,-1.244899034500122070e+00,-4.658380150794982910e-01,2.734561562538146973e-01,8.548916578292846680e-01,1.250815272331237793e+00,1.512519001960754395e+00,1.706567168235778809e+00,1.873650670051574707e+00,2.031122922897338867e+00,2.178892135620117188e+00,2.289525747299194336e+00,2.318417310714721680e+00,2.255509614944458008e+00,2.168187856674194336e+00,2.170269012451171875e+00,2.334392309188842773e+00,2.638428449630737305e+00,2.997740030288696289e+00,3.334791421890258789e+00,3.608978986740112305e+00,3.800976991653442383e+00,3.907784223556518555e+00,3.971850395202636719e+00,4.095480442047119141e+00,4.389018535614013672e+00,4.877056598663330078e+00,5.446796894073486328e+00,5.897294044494628906e+00,6.066291332244873047e+00,5.945105075836181641e+00,5.686172008514404297e+00,5.472430229187011719e+00,5.330526351928710938e+00,5.051631927490234375e+00,4.328718662261962891e+00,3.026319980621337891e+00,1.342247605323791504e+00,-3.061139583587646484e-01,-1.573897242546081543e+00,-2.384738206863403320e+00,-2.870793104171752930e+00,-3.172741413116455078e+00,-3.332132577896118164e+00,-3.349835634231567383e+00,-3.274455547332763672e+00,-3.184337139129638672e+00,-3.101525783538818359e+00,-2.971282958984375000e+00,-2.739798545837402344e+00,-2.426625013351440430e+00
-1.714825391769409180e+00,-1.996032476425170898e+00,-2.476817607879638672e+00,-2.927938699722290039e+00,-3.142873048782348633e+00,-3.072353839874267578e+00,-2.831972122192382812e+00,-2.580595016479492188e+00,-2.388846635818481445e+00,-2.215948104858398438e+00,-1.984619855880737305e+00,-1.644046902656555176e+00,-1.164012789726257324e+00,-5.248926281929016113e-01,2.271320968866348267e-01,9.199727773666381836e-01,1.318312883377075195e+00,1.306611537933349609e+00,1.010464787483215332e+00,7.018922567367553711e-01,5.715401768684387207e-01,6.085910797119140625e-01,6.986849308013916016e-01,7.923599481582641602e-01,9.376571774482727051e-01,1.170529246330261230e+00,1.438296675682067871e+00,1.662467956542968750e+00,1.845067501068115234e+00,2.070033550262451172e+00,2.402759552001953125e+00,2.821015596389770508e+00,3.249681234359741211e+00,3.631725549697875977e+00,3.950796365737915039e+00,4.220449447631835938e+00,4.493303775787353516e+00,4.863049030303955078e+00,5.388291358947753906e+00,5.972565174102783203e+00,6.354578495025634766e+00,6.289189338684082031e+00,5.774229049682617188e+00,5.080001831054687500e+00,4.522348880767822266e+00,4.191870689392089844e+00,3.898118019104003906e+00,3.361738204956054688e+00,2.453147172927856445e+00,1.273302674293518066e+00,5.492359772324562073e-02,-9.910176396369934082e-01,-1.766367912292480469e+00,-2.287014007568359375e+00,-2.627748727798461914e+00,-2.855987548828125000e+00,-2.994383573532104492e+00,-3.033866882324218750e+00,-2.977576971054077148e+00,-2.865011453628540039e+00,-2.748576641082763672e+00,-2.652283668518066406e+00,-2.562541723251342773e+00,-2.457904338836669922e+00
-1.924010872840881348e+00,-2.498274803161621094e+00,-3.021475315093994141e+00,-3.251819372177124023e+00,-3.131260395050048828e+00,-2.749326944351196289e+00,-2.224033117294311523e+00,-1.635785460472106934e+00,-1.035554885864257812e+00,-4.582856297492980957e-01,9.271915256977081299e-02,6.496409177780151367e-01,1.233424901962280273e+00,1.787326455116271973e+00,2.161706924438476562e+00,2.184369564056396484e+00,1.778867483139038086e+00,1.047630548477172852e+00,2.473199963569641113e-01,-3.480348885059356689e-01,-6.070483326911926270e-01,-5.947297215461730957e-01,-4.696266353130340576e-01,-3.225886821746826172e-01,-1.179678961634635925e-01,2.131149023771286011e-01,6.491965055465698242e-01,1.076760053634643555e+00,1.412355184555053711e+00,1.701713323593139648e+00,2.080319881439208984e+00,2.644296646118164062e+00,3.374756097793579102e+00,4.183132648468017578e+00,5.008096694946289062e+00,5.853242874145507812e+00,6.728861808776855469e+00,7.553580760955810547e+00,8.107555389404296875e+00,8.103376388549804688e+00,7.365794658660888672e+00,6.007497787475585938e+00,4.437267780303955078e+00,3.137229681015014648e+00,2.358013391494750977e+00,1.992176532745361328e+00,1.737078189849853516e+00,1.376258730888366699e+00,9.045976400375366211e-01,4.183604419231414795e-01,-4.893867298960685730e-02,-5.459320545196533203e-01,-1.095076084136962891e+00,-1.628624320030212402e+00,-2.050610065460205078e+00,-2.325174808502197266e+00,-2.473826885223388672e+00,-2.511468410491943359e+00,-2.434391260147094727e+00,-2.276842355728149414e+00,-2.132833719253540039e+00,-2.083333969116210938e+00,-2.114014148712158203e+00,-2.138140678405761719e+00
-2.211485862731933594e+00,-2.751983880996704102e+00,-3.078157663345336914e+00,-3.041418075561523438e+00,-2.636250972747802734e+00,-1.941122770309448242e+00,-1.056109666824340820e+00,-9.666842222213745117e-02,8.078936934471130371e-01,1.566986799240112305e+00,2.180241823196411133e+00,2.692889213562011719e+00,3.075305700302124023e+00,3.172591924667358398e+00,2.814320325851440430e+00,1.985381722450256348e+00,8.769663572311401367e-01,-2.294926196336746216e-01,-1.115955591201782227e+00,-1.685626149177551270e+00,-1.932242035865783691e+00,-1.906952977180480957e+00,-1.705152988433837891e+00,-1.426971197128295898e+00,-1.112995147705078125e+00,-7.337157130241394043e-01,-2.662219107151031494e-01,2.347723245620727539e-01,6.802532672882080078e-01,1.066681146621704102e+00,1.518721938133239746e+00,2.189964532852172852e+00,3.140273332595825195e+00,4.332321166992187500e+00,5.714492321014404297e+00,7.228717327117919922e+00,8.693596839904785156e+00,9.725483894348144531e+00,9.875815391540527344e+00,8.929221153259277344e+00,7.098732948303222656e+00,4.927145481109619141e+00,2.977602005004882812e+00,1.569690465927124023e+00,7.308682203292846680e-01,3.212626278400421143e-01,1.775962114334106445e-01,1.737253814935684204e-01,2.056297510862350464e-01,1.657265275716781616e-01,-4.447514191269874573e-02,-4.649257659912109375e-01,-1.036320447921752930e+00,-1.617369890213012695e+00,-2.060996294021606445e+00,-2.290661811828613281e+00,-2.315635681152343750e+00,-2.189428091049194336e+00,-1.971028327941894531e+00,-1.723939538002014160e+00,-1.521947503089904785e+00,-1.421346306800842285e+00,-1.421460866928100586e+00,-1.472436547279357910e+00
-1.980123639106750488e+00,-2.338199615478515625e+00,-2.506426095962524414e+00,-2.310954570770263672e+00,-1.651898741722106934e+00,-6.173840761184692383e-01,5.253712534904479980e-01,1.486673474311828613e+00,2.130899667739868164e+00,2.519306898117065430e+00,2.788896322250366211e+00,2.982247591018676758e+00,2.980029106140136719e+00,2.595379352569580078e+00,1.749360918998718262e+00,5.736598968505859375e-01,-6.529566049575805664e-01,-1.678296327590942383e+00,-2.404105901718139648e+00,-2.865899562835693359e+00,-3.119621276855468750e+00,-3.172641754150390625e+00,-3.017192125320434570e+00,-2.690447092056274414e+00,-2.266780138015747070e+00,-1.794983267784118652e+00,-1.271098494529724121e+00,-6.820917129516601562e-01,-5.337204411625862122e-02,5.706943273544311523e-01,1.191364169120788574e+00,1.886999249458312988e+00,2.778365373611450195e+00,3.958461284637451172e+00,5.417381286621093750e+00,6.973433971405029297e+00,8.256978034973144531e+00,8.827191352844238281e+00,8.416263580322265625e+00,7.130286216735839844e+00,5.405413150787353516e+00,3.725978851318359375e+00,2.354698419570922852e+00,1.308301568031311035e+00,5.362974405288696289e-01,5.332155525684356689e-02,-1.192969158291816711e-01,-8.200956881046295166e-02,-5.334736034274101257e-02,-2.183720320463180542e-01,-6.034532785415649414e-01,-1.103392720222473145e+00,-1.593658089637756348e+00,-1.988703608512878418e+00,-2.223390102386474609e+00,-2.244426250457763672e+00,-2.051277160644531250e+00,-1.719646573066711426e+00,-1.351030826568603516e+00,-1.002239465713500977e+00,-6.847954392433166504e-01,-4.252692162990570068e-01,-2.896934449672698975e-01,-3.299852013587951660e-01
-1.141873478889465332e+00,-1.514737129211425781e+00,-1.643311738967895508e+00,-1.293349027633666992e+00,-4.177832901477813721e-01,7.148908376693725586e-01,1.654142975807189941e+00,2.087105274200439453e+00,2.047792434692382812e+00,1.818230748176574707e+00,1.638598203659057617e+00,1.515362143516540527e+00,1.275637149810791016e+00,7.600919604301452637e-01,-4.160058870911598206e-02,-9.948287010192871094e-01,-1.911881446838378906e+00,-2.651180028915405273e+00,-3.174998283386230469e+00,-3.537492752075195312e+00,-3.804547548294067383e+00,-3.969813823699951172e+00,-3.956535100936889648e+00,-3.710614919662475586e+00,-3.274451017379760742e+00,-2.742727041244506836e+00,-2.151036262512207031e+00,-1.445632219314575195e+00,-5.833213925361633301e-01,3.677273690700531006e-01,1.271443247795104980e+00,2.073261499404907227e+00,2.867052078247070312e+00,3.776249647140502930e+00,4.769001007080078125e+00,5.615057468414306641e+00,6.041309833526611328e+00,5.935297012329101562e+00,5.410818576812744141e+00,4.698916435241699219e+00,3.982575654983520508e+00,3.312679767608642578e+00,2.646960735321044922e+00,1.950797200202941895e+00,1.263022303581237793e+00,6.708664298057556152e-01,2.224458754062652588e-01,-1.322754174470901489e-01,-5.043457150459289551e-01,-9.637475609779357910e-01,-1.475683808326721191e+00,-1.936232328414916992e+00,-2.258098125457763672e+00,-2.413080453872680664e+00,-2.408214092254638672e+00,-2.254658937454223633e+00,-1.973453283309936523e+00,-1.607878446578979492e+00,-1.200090527534484863e+00,-7.583460211753845215e-01,-2.758395075798034668e-01,2.067436426877975464e-01,5.810763239860534668e-01,7.406926155090332031e-01
-5.634847879409790039e-01,-1.107090830802917480e+00,-1.146202206611633301e+00,-6.188201308250427246e-01,2.308572977781295776e-01,9.855430722236633301e-01,1.295783400535583496e+00,1.075328826904296875e+00,5.198237299919128418e-01,-6.085618957877159119e-02,-4.643919467926025391e-01,-7.016605734825134277e-01,-9.257069826126098633e-01,-1.276057839393615723e+00,-1.777240753173828125e+00,-2.346877336502075195e+00,-2.867525577545166016e+00,-3.255100488662719727e+00,-3.492894649505615234e+00,-3.624228715896606445e+00,-3.704453706741333008e+00,-3.741853475570678711e+00,-3.685685873031616211e+00,-3.483246088027954102e+00,-3.142178773880004883e+00,-2.713903903961181641e+00,-2.211787700653076172e+00,-1.575619697570800781e+00,-7.457401752471923828e-01,2.379507422447204590e-01,1.242482185363769531e+00,2.149445772171020508e+00,2.922286272048950195e+00,3.550120353698730469e+00,3.966580152511596680e+00,4.087642192840576172e+00,3.941439390182495117e+00,3.707853317260742188e+00,3.577521800994873047e+00,3.574607610702514648e+00,3.550894498825073242e+00,3.355238199234008789e+00,2.974390983581542969e+00,2.496081352233886719e+00,1.977350354194641113e+00,1.399511218070983887e+00,7.452492117881774902e-01,6.496993452310562134e-02,-5.638875961303710938e-01,-1.114542126655578613e+00,-1.606416940689086914e+00,-2.027858972549438477e+00,-2.305225610733032227e+00,-2.371116161346435547e+00,-2.242949485778808594e+00,-2.007681131362915039e+00,-1.733254432678222656e+00,-1.414690375328063965e+00,-1.004623651504516602e+00,-4.735151231288909912e-01,1.643941253423690796e-01,8.536272048950195312e-01,1.496513366699218750e+00,1.962604999542236328e+00
-9.342732429504394531e-01,-1.445301890373229980e+00,-1.260429739952087402e+00,-6.438484191894531250e-01,-6.306333094835281372e-02,1.425773948431015015e-01,-8.581206947565078735e-02,-6.029444932937622070e-01,-1.207774519920349121e+00,-1.731667757034301758e+00,-2.073019504547119141e+00,-2.225812435150146484e+00,-2.281547307968139648e+00,-2.362519741058349609e+00,-2.524582624435424805e+00,-2.724305152893066406e+00,-2.878822803497314453e+00,-2.941080331802368164e+00,-2.911896228790283203e+00,-2.805150270462036133e+00,-2.633687496185302734e+00,-2.428978681564331055e+00,-2.243797540664672852e+00,-2.113203763961791992e+00,-2.019192934036254883e+00,-1.906505346298217773e+00,-1.726876020431518555e+00,-1.453081250190734863e+00,-1.056151986122131348e+00,-5.000283718109130859e-01,2.146931141614913940e-01,1.002659678459167480e+00,1.709625124931335449e+00,2.197299003601074219e+00,2.429376125335693359e+00,2.487990379333496094e+00,2.508709907531738281e+00,2.582193136215209961e+00,2.693117618560791016e+00,2.744753837585449219e+00,2.655130624771118164e+00,2.441689252853393555e+00,2.206787824630737305e+00,2.029564619064331055e+00,1.876922369003295898e+00,1.635293841361999512e+00,1.228596091270446777e+00,6.860585808753967285e-01,9.002421796321868896e-02,-5.123976469039916992e-01,-1.111587285995483398e+00,-1.658442854881286621e+00,-2.033742189407348633e+00,-2.130594253540039062e+00,-1.958145022392272949e+00,-1.634432673454284668e+00,-1.270989775657653809e+00,-8.805777430534362793e-01,-3.981952667236328125e-01,2.334562540054321289e-01,1.010427594184875488e+00,1.863519549369812012e+00,2.660974502563476562e+00,3.218794584274291992e+00
